word,cluster_id
points,294
genealogy,931
advisors,290
o別cial,105
shuffled,559
arguments,732
dialect,127
scrutiny,113
mercies,574
smoke,958
jerks,728
warps,443
accolades,312
prattle,164
encrypting,700
chaufeur,100
moping,90
pottery,570
orphaned,352
daring,4
utter,629
fugitives,754
paying,327
xiao,17
barreled,763
death,226
repartee,468
scoured,62
grumble,289
sacrificed,619
unpleasant,621
lunatic,629
spits,353
it,629
itched,186
empathic,202
unbinding,720
bettered,696
decree,967
practice,239
smuggles,853
titillate,8
residing,548
satisfaction,330
jiggle,121
processed,156
hits,449
restrict,871
detained,438
street,279
surprised-,707
getting,688
surfed,579
mental,663
harder,952
present,836
realized,215
overwrought,383
presume,810
cliff,158
settling,793
exert,253
spreadsheet,236
presumption,647
cinq,474
clawing,491
sin,743
hideaway,599
chummy,444
neutralized,773
agrees,204
pivot,260
replay,251
hosting,836
aerate,224
spared,619
assured,497
obsolete,929
heartsick,862
attentions,399
haunts,112
complaint,59
comforting,497
returned,987
passionate,442
responsibilities,190
deletes,175
waned,267
frock,843
tradition,881
foreword,84
uprooting,783
person-,498
thicken,346
wafting,62
docility,778
criteria,31
didn't-,719
doormen,80
inflict,670
called,816
undergarments,167
advising,26
outlined,872
include,905
smuggled,853
fur,993
braggadocio,953
inattention,317
shimmied,121
tears,49
lessons,791
documents,791
mistaken,393
coﬀee,25
meant,268
couch,922
inbox,488
ponder,574
affable,764
slayed,470
developed,40
tussled,141
addressed,314
gist,22
quarters,624
collaborating,872
undo,998
shattered,921
prospered,590
errors,918
tofu,186
cooking,655
objectivity,140
motives,321
brave,4
wanted,79
decoys,75
cereal,546
tease,128
sores,337
napes,769
debut,875
damned,186
crier,810
hearing,241
treaded,363
leak,369
all,839
dependant,913
guardian,931
garrulous,585
emplacements,889
toed,947
destroyed,352
aunts,411
accusers,13
scattered,557
vexing,189
witness,464
analyzing,504
shoos,556
children,678
gee,297
possess,56
skeptical,393
feminine,509
conferred,312
twenty-ﬁve,766
ferret,109
loveliness,778
satisﬁed,172
furthered,339
lifetimes,999
relapse,794
puff,45
squirreled,98
lilt,109
haggled,121
dreamt,699
nameless,662
load,558
associated,835
inﬂates,349
weid,16
maxted,582
distrust,682
unprofessionalism,137
banquet,881
bridle,93
intimacy,216
informed-,273
natured,861
prance,232
ﬂutter,660
woman,60
tea,621
attacking,214
unrolled,55
swanned,267
dabbled,62
chomping,135
remarked,339
recipes,206
receipt,663
oxen,898
lioness,480
overdue,63
melts,703
exploring,124
crowding,131
favourites,231
recuse,250
focussed,122
wheezy,205
save,998
plaints,843
unfurls,636
sings,903
prediction,871
circled,775
colonies,557
reassigned,787
carrying,688
profound,206
syllables,624
tiller,483
alight,566
paralyzed,39
personalities,290
canceling,584
layout,458
effrontery,643
devotion,826
followed,987
investigator,26
mantel,485
relearned,828
shorts,422
plugging,943
futurist,571
networks,190
sure,287
girl,694
travelers,442
argot,316
taipan,809
spook,64
anus,105
ripped,79
tyrant,271
revolts,451
contradicting,934
ships,357
ﬂying,660
bing,128
joke,846
cancel,59
reassured,497
twinkles,695
expect,56
withstand,214
leftist,65
portfolio,190
dignitaries,808
stifling,180
arched,327
scooters,616
dear,85
detriment,366
radiating,241
shooting,371
tangled,533
acquiescent,983
homesick,862
rider,293
carpetbag,397
messages,255
gestapo,804
proxy,488
straps,653
shoo,556
motored,727
crush,369
travelogue,370
pained,303
guided,548
reorganized,429
drink,211
trumpeting,360
tummy,153
pursuing,214
enthusiasm,333
penchant,207
noir,782
ended,143
conscripted,281
histories,206
canyons,335
habits,239
pouring,460
today,699
rescheduled,779
whitewashed,519
bunches,75
acceptance,330
seeing,460
englishman,343
kidnapper,80
constable,804
negotiate,257
complimenting,68
diaper,978
peasants,678
reinterpreted,318
achieve,544
innards,386
florals,400
streetwalker,386
thumps,841
kitchen-,922
lives,632
gutted,466
leaned,303
menu,488
complains,718
panicky,862
managers,459
donates,276
cigarette,505
heartened,946
assault,423
some,456
galvanized,210
briefcase,653
bait,621
tribe,238
lamp,287
dials,427
enabling,504
matriculation,351
carbines,580
try-,218
cigars,400
wrest,611
doesn,517
loading,481
copied,872
doings,999
sutured,515
drown,998
exchange,103
refry,253
whorehouse,386
mitzvah,389
pursued,314
whimpers,607
whoop,955
suspects,804
trampled,416
undress,235
hoping,327
invents,324
hostile,0
deaf,608
worded,601
initials,793
flapped,817
presenter,710
feminists,168
stool,653
overtook,775
forgive,85
pickles,991
hungered,361
pursed,548
investor,368
start,665
ﬁaunt,72
protestations,451
purchasing,20
introduced,747
bending,113
happiness,49
bouquet,415
kimonos,843
afflicted,466
potion,45
capabilities,31
secretary,26
brainlessness,662
spyglass,202
manipulating,262
waistline,24
pawn,594
extinguish,891
advises,504
blade,158
pedestals,162
betrayed,936
amusement,23
preview,123
solitary,96
demonstration,795
frets,99
army,438
nominate,812
reconvince,161
capturing,755
sophia,76
continues,277
grubbing,942
woe,813
muss,648
narcissistic,842
wordless,662
mutters,718
hurling,282
horny,266
courting,943
discusses,206
subtitle,646
liberate,623
repays,276
hufed,267
pounce,346
mistrusted,325
bemoaned,139
unaffected,4
activity,795
boxcar,47
salesman,683
stock,59
artilleries,322
misunderstood,663
cutthroat,93
rue,415
have,905
uselessness,446
preferring,663
connecting,113
politic,418
derived,372
pettiness,585
mai,243
hacked,156
generalissimo,975
green,104
tasted,831
contrives,169
sacks,16
tiptoe,528
born,787
sweater,530
longed,839
superstition,496
mailboxes,44
convalescing,677
subcontractor,526
bungalows,671
refrigerator,922
fibs,582
tiredness,446
granddaughters,299
smalls,985
reset,488
freak,846
flags,867
distributing,103
comefor,685
decorated,976
retch,43
infuriated,539
zigzagging,284
pierced,303
licenses,697
rooms,892
refuses,548
teaching,655
reeds,16
awed,946
idolizes,482
bangle,149
restraining,775
gagged,476
blurts,693
clean,208
huddled,559
fruit,915
unattractive,585
stars,238
sigh,144
soaking,557
canceled,501
bathtub,485
disillusioned,708
horns,360
jewels,993
deafness,608
executioners,13
schemed,727
mine,743
sorrow,49
first,387
membership,914
descending,509
ancients,999
recommended,388
late,1
boyfriend,315
sustenance,391
caused,429
bowels,818
stomachache,337
keds,598
superpowers,335
disadvantage,441
fro,556
censor,7
plunged,217
pitying,264
pigtail,483
cervix,94
argue,905
surveillant,524
gallery,170
afternoon,473
chestnut,456
stutter,693
dance,618
ﬁst-,72
pronunciation,127
saddened,264
detectives,804
calligraphy,370
coworker,101
proceeded,469
gestured,987
sprinted,816
rollers,29
staging,795
casts,901
deformities,188
poetess,683
interference,178
impersonated,467
footing,217
treat,45
savors,361
snigger,500
nefarious,416
obey,998
rag,297
dinnertime,546
consoles,47
cameramen,293
boiling,113
fulfilled,268
hospital-,170
swimming,282
simper,611
museum,170
bibi,249
disﬁgurement,712
recuperate,913
roader,293
outgrow,138
gone,987
drive,905
clues,255
thumped,612
inspectorship,697
animated,954
antlers,818
beats,403
hitch,271
propelling,481
seeming,117
definition,871
bury,965
chiehkuo,408
deboned,134
obliterate,891
slouched,661
ports,697
wail,246
defending,19
do,517
quoting,339
repel,773
naughty,449
area,300
lena,334
distressed,533
overawed,466
aﬀected,25
tallying,382
pruned,66
shackle,704
contract,290
displaced,393
bartered,435
comb,368
dash,846
brogue,316
caresses,119
deepset,89
senile,97
parching,723
nimbus,765
soared,277
you're,692
ipad,456
sheared,179
resented,839
brag,444
shortcomings,207
unlocked,39
squirms,553
congee,483
inspiration,239
cackles,183
shit,944
organisation,454
enrolled,787
forte,495
darted,775
aerials,162
elocution,311
unstable,589
backpack,422
slinked,553
ascend,722
dong-,668
spreadeagled,28
openmouthed,938
jettisoned,263
wheedle,205
reconnect,590
ablaze,210
rosary,287
whacked,955
lament,67
separates,504
waiters,671
inclines,335
wardrobes,61
bloomed,915
refocused,260
limit,521
imprisonment,423
melting,14
nationalists,893
converted,40
pole,251
swept,793
lavished,886
tonsils,818
tittered,247
forbid,793
deciding,510
molecules,632
wrongdoings,575
trump,644
weeping,574
prejudiced,726
casual,518
interrogated,159
body-,132
celebrating,881
betweens,999
honorab,743
impertinence,833
traits,3
tapered,634
spritzes,532
unbearable,36
lobbed,582
allure,189
bear,440
positioned,296
half-,273
stiﬀen,25
sided,296
jia,17
distanced,727
sniffling,770
understand-,218
flask,471
eyeglasses,274
flushed,165
sources,404
governors,26
strengthened,268
bar,772
dedicated,872
proﬁting,172
ladies,104
batteries,47
persisted,829
companies,190
theft,628
pine,937
dose,672
stunner,731
employees,459
prison,438
afternoons,367
bounce,832
dishonor,640
busied,849
growled,412
digestion,744
propping,532
grumbling,770
admonishment,468
miscounted,383
sensibility,122
deferring,536
bedchamber,674
undresses,235
brushes,570
glide,369
mentor,290
whoid,517
brown,555
splendor,566
scooter,945
behaving,545
asserts,935
mates,462
locked,976
jabbered,247
zeros,962
utilize,504
caress,557
hips,901
soulmate,882
unit,239
bulletins,758
throwers,704
googling,641
kneeling,39
wealthy,4
enemies,445
reynolds,555
packages,190
headlong,252
sultry,254
spoons,806
miseries,864
zhuli,88
knead,111
weaving,458
delaying,214
forward,952
singers,710
flowery,915
elder,626
mater,851
ancient,629
apothecary,342
untethered,171
faltered,217
aeroplane,221
feigns,706
rakes,162
hookup,263
treaty,807
reunites,588
disciples,826
metaphors,418
eyes,868
heading,113
twitches,353
delete,175
cheekbones,868
slower,952
handbags,705
coat,530
praising,4
rearrange,658
guesses,962
retrieve,369
echoing,241
massacre,423
ofyou,338
costumes,78
syphilis,750
readiness,559
pigeonholed,263
consist,810
intercept,368
hedging,553
majoring,734
idea-,498
workers,459
ﬁne,72
glasses,422
uncover,829
suborned,134
daughters,462
she,626
statehood,807
ajar,711
interviewer,194
hauntyou,85
devoting,648
wreck,124
emaciated,302
baby,128
prisoners,438
colds,337
toothless,662
bachelor,734
rising,277
responds,30
boardinghouse,950
renown,263
fading,958
captain,437
abate,316
cravat,274
rig,901
parka,652
earrings,422
chinese,968
rectify,175
candidate,910
snapping,220
european,127
serious,6
unconsciousness,446
revised,84
gives,345
replanted,814
gathering,557
smears,788
pills,546
senior,947
-angered,273
italian,968
observes,96
signal,772
mid-ﬁfties,766
idea,521
recommendations,454
censure,467
cuffs,117
unaccompanied,680
robe,422
brings,775
eking,592
styled,747
impressing,545
scrutinising,225
starves,801
pen,626
"phone-""boss",577
preferences,552
staples,653
unavailable,259
frugal,764
messes,527
enlarged,406
brushwork,576
haranguing,164
waved,816
reunite,544
fled,987
japanese,968
seeme,147
musing,810
fishing,395
assist,779
reminder,117
gay,1
teia,249
gmail,876
disrespectful,137
may-,473
edfred,500
at,271
provocation,542
failing,501
demonstrates,339
wringing,491
mutter,144
summary,665
barbs,255
pillows,397
wipe,832
dabbing,788
whip,832
paving,36
maria,626
socialism,65
forgotten,327
pheasant,93
conventional,520
askew,28
limousine,981
quarantine,10
have-,218
imaginative,206
spiders,937
blackmailer,13
casualty,0
enriching,136
pau,644
corrects,251
sinks,96
enlisted,54
freckled,160
disappointed-,707
laughed,23
relocation,423
nabbed,320
wrapping,287
embellished,331
unleashing,896
envy,682
astronomy,676
screwing,186
seething,726
property,697
my,846
coward,936
convulsed,502
privacy,14
chops,120
establish,257
magniﬁed,212
hospitality,655
giants,343
desertion,281
cologne,644
flees,214
accomplices,359
stonewalled,292
infant,462
prouder,70
alleviate,775
moron,944
diligent,567
chineseness,809
undertaking,124
junli,269
warming,533
cookie,626
haze,158
trigger,369
lovers,729
fondle,199
mathematician,430
chugged,444
clapping,612
facades,967
dispose,558
concentration,871
mingle,579
regal,736
overshadowed,393
emboldened,946
roving,90
guiding,103
cocktail,546
walter,859
scribbles,236
absorbs,703
canopies,126
dine,556
overexcitement,833
baptized,9
dizzied,125
envisions,758
wristwatch,265
farmhouse,74
interfering,214
mused,18
repulsion,33
scents,208
unknotted,680
intruder,30
kings,343
charge,369
embroiled,139
anuses,224
reunion,881
millionaire,786
jingle,297
quakes,516
individualist,168
parade,271
visitor,548
convinced,548
drummed,360
ﬂoor,660
tended,36
inhabited,808
commissioned,40
free,59
thrusting,216
mingjz,384
scholarly,110
capture,423
dancing,618
evasion,584
gutting,545
curves,75
patronize,70
communist,893
o'clock,690
reexamine,658
deaths,445
ongoings,791
dossier,474
sputtering,746
moans,216
return,594
gabbed,582
cormorant,95
footnotes,918
temper,14
examinations,734
virtue,312
honed,447
habit,393
overcoat,283
refugee,881
carpenter,859
shells,827
shrivels,108
tarry,109
deck,158
masked,268
sponsors,878
gatekeeper,80
flipped,327
malia,309
waistband,775
forestalled,139
dribbles,120
takes,214
permed,368
effortless,189
hardening,270
splintered,531
shengyi,668
interlock,561
owned,747
tipped,533
productions,203
gracious,696
performers,475
ladling,768
descent,509
spider,271
cracker,471
smugness,33
attending,278
screaming,491
bitte,500
distortions,399
waiguoren,384
fullness,450
pretentious,585
snoops,620
hong,17
dissatisfaction,504
barged,727
tune,415
lousy,696
impeccable,567
writhing,48
convicted,352
serviceable,854
adorable,336
sweats,163
thrashed,401
glider,472
swooped,817
agile,589
scoot,817
exaggerate,687
expectations,548
claims,339
alice,334
impulses,272
crawls,728
jovial,948
mistreated,242
goggles,346
intimates,999
deterred,722
gettingfood,857
staffed,735
paranoiac,853
asks,824
gobbled,669
provider,464
rummaging,942
smirk,23
torturing,545
heiress,569
lao,968
chocolates,514
channeling,131
healer,14
brocade,843
swelling,520
betray,417
untwist,181
graces,972
posting,239
unwrapping,784
prized,9
navigating,81
inventions,458
disassembling,478
provocations,13
lessened,131
farce,8
fixated,346
lenich,249
reverted,303
tumor,206
reproach,325
spirits,993
exaggerated,327
wallet,653
soppy,444
lurched,303
polite,518
guesswork,962
pours,769
"guests""-as",280
tab,243
werenit,338
innocent,518
friendliness,405
jittery,125
jinling,668
shirtsleeve,432
beached,179
unfathomable,32
outburst,45
tigers,937
bide,105
lashing,111
raved,444
riddled,531
activated,429
fujianü,269
guest,836
shuangguied,428
saws,427
indulging,614
hauling,220
rifle,856
birthplace,747
canister,436
eagles,343
eliminate,501
snuggle,690
cheerful,333
arenit,309
shooter,449
musings,923
medics,873
drilled,363
cabins,892
personhood,286
gaming,449
hoarse,241
hesitance,874
minding,68
kisser,13
craft,993
side,947
entering,30
worsened,268
foresight,122
shed,74
targeting,14
backyard,981
directs,642
reminds,117
bugaboo,384
morning,699
three,356
tagging,435
own-,132
thoughtlessness,223
represented,747
patrolling,800
short-,273
unreachable,32
slithered,401
dog,472
interrupts,295
protruded,453
wangled,98
strings,977
dust,208
emotions,330
installing,835
resist,417
irritate,539
desperate,921
reminiscence,923
optimistic,544
invitation,14
discredit,643
slowed,277
brownnosing,95
writing,655
favoring,625
translates,84
wheezing,205
angry,165
looted,735
ordinance,300
foreseen,12
tones,688
outsider,14
pierces,108
deformity,188
liquor,505
painted,40
quests,335
introducing,521
grace,76
drain,998
staggered,287
cufflinks,274
accounting,676
timex,22
organs,47
habituated,349
humiliate,643
strongest,520
mumbled,18
grateful,333
waggled,121
splitting,548
longnu,269
heaves,743
coffee-,546
detonate,773
pile,45
returning,314
skimmed,123
improvisations,527
volition,224
mending,71
proficient,901
creaked,36
clicked,561
languishing,244
hadda,186
overran,89
appreciation,312
insecure,714
supporter,214
champions,19
flesh,980
stephenson,859
died-ﬁrst,766
slinking,64
radar,800
cycling,282
smeared,156
reap,582
exclaiming,722
talons,261
kneecaps,24
focused,460
nudes,527
grab,211
maxim,124
mystify,21
unnerved,256
confounds,310
remembering,262
fence,472
weddings,462
ignite,179
sang,903
superpower,620
troupe,901
victorious,143
homosexuals,410
purges,451
succeed,897
lolled,267
tantrums,600
sponged,98
deserving,70
stepping,277
maneuvered,927
counting,460
underdeveloped,992
wouldn,517
psycho,589
suﬀering,25
reappearance,523
concrete,928
overstepping,185
glories,389
toolbox,436
unsuitable,96
puﬀy,25
languages,127
retiring,930
jars,113
baffled,559
suspecting,68
collapsing,533
upending,131
delivery,239
muddling,90
forth,277
levi,782
govern,257
expelled,787
whites,893
exuberance,547
chambers,555
shared,980
depress,670
ignore,327
act,795
overtake,89
savvy,567
fortitude,122
scribblings,236
barks,985
fortified,352
daddy,128
loping,908
irrationality,97
possibility,521
traps,442
produces,40
exhibited,40
weakens,152
consumed,936
word-,273
classified,501
unwillingness,446
latrine,100
achieved,143
heartbroken,264
acquisitions,190
brandishing,852
inspiring,122
proposed,40
baggy,150
hungover,862
ending,993
majored,734
brags,379
cowards,439
gaylord,611
rental,981
recruited,735
calvins,985
checks,846
governing,504
purple,287
holiday,881
room,653
urges,663
rotting,921
massages,909
trousseau,100
suppliers,290
color,456
manage,558
cars,357
laments,587
fickle,714
stufed,476
verse,38
station,925
cooperate,257
sized,533
ranks,228
fist,440
johns,859
disliked,735
reins,47
cheese,197
strictures,398
exhales,508
pajamas,36
heroine,683
anita,334
greetings,83
game,374
hull,644
bowel,597
watermark,300
farewells,83
crusades,451
game-,273
thugs,45
consume,998
abandoning,663
oﬀense,25
wheedles,205
straws,427
visitors,486
punctual,748
strength,330
mouthed,18
amount,901
sting,954
represents,965
scissors,456
accusation,793
sweaty,48
coaxes,349
autobiography,307
baffle,444
gotten,775
tendencies,206
teetered,476
laptops,419
scored,143
spill,846
seaweed,95
predict,56
cattle,57
riﬂe,898
regain,829
schoolgirls,780
bond,574
hello,561
alcove,126
scarf,533
bombarded,0
befriended,829
memorizes,636
deputy,26
arm,966
celestials,490
scrutinises,225
swirls,959
modes,624
systematic,851
sweeps,533
manhood,286
preempted,484
withstood,857
heal,417
pegged,98
scoffs,859
finish,37
clears,559
escape,374
pupil,683
can't-,719
thug,620
unwound,171
shiht'ou,384
absolve,623
moms,695
latticework,889
gullibility,33
taunted,664
cashmere,843
appearance,294
earlobes,153
mishaps,600
girlhood,286
beer,546
scarves,705
obstacles,37
lederhosen,329
cufs,488
extradite,250
headmaster,306
denouncing,468
immoral,864
iron,520
quarrels,344
jerry,626
pound,45
surrounds,775
picnic,881
assassin,736
awaken,761
bench,947
entered,965
ragged,839
mood,533
aﬀairs,25
eater,45
market,103
provides,240
hum,297
l'm,890
ﬁxed,924
ruins,928
despaired,264
closes,36
stifled,217
middle,509
mulled,346
beau,626
holmes,859
depart,243
lucia,782
sabotaging,842
underarms,305
livery,981
converse,574
rubbings,801
achievements,875
resists,645
animation,591
sap,243
gawk,730
quell,761
hoped,839
ingested,361
dingus,95
boasts,214
coerce,706
connivers,953
whips,427
scars,868
bade,267
pirated,179
nodded,375
thrums,723
entitles,758
microwave,981
laofan,668
rained,829
portraits,570
surprised,165
rant,540
baobei,809
occupying,829
sail,472
soldier,683
murmured,412
commandeered,210
perk,22
bloodstream,744
scorpion,620
origins,881
malt,797
stemmed,548
backings,162
tapes,203
concept,521
ping,17
spewing,746
bends,533
status-,911
recording,403
tickled,664
jackboots,780
suntan,249
slumps,801
intentions,214
dazzling,921
increasing,957
probing,559
sensation,216
conflicts,190
guise,271
chariot,472
outstayed,742
strong,6
squeamishness,135
breakfasted,579
unburdened,92
situations,757
ace,694
temptation,216
jack,76
unencumbered,912
fool,186
comics,954
quotation,587
enticed,664
korner,16
defected,747
kitty,45
mapped,928
camaraderie,326
wedged,763
spurned,619
artists,475
terrace,113
disengaged,317
buttered,762
palmed,763
attendant,306
write,558
sharp,420
facts,321
assertiveness,308
brother,315
zoomed,956
thoughtful,327
insects,652
standing,39
filed,388
engrossed,191
nipple,688
bit,846
devour,361
beams,230
phantasm,496
indiscretions,879
earthness,450
slew,470
grating,154
laundered,71
heeded,685
unhandsome,585
admonished,941
leggings,506
knows,215
intoxication,402
transcript,406
bone,868
scrabbles,236
builds,544
sacked,54
scabbard,261
annex,967
jostled,721
ups,901
sacrificing,833
puffed,98
fen,158
redirected,157
mirrors,230
tale,533
coursed,267
rabbit,694
serenading,545
campus,925
indicating,268
perfection,330
ﬁngerprinted,41
wanle,269
defiled,513
zhen,668
shuttling,460
grimaced,144
liked,839
survived,787
arrange,642
theorizing,845
rounds,228
moralist,168
flowerbeds,825
nuisance,540
preceded,217
ponytails,880
vagina,503
method,140
placate,316
boomed,612
gain,594
rejecting,829
jewel,782
textbooks,791
minimalist,571
surveillance,800
imperfect,4
aﬀorded,25
ipray,147
genius,621
appoint,929
humoring,610
tiger,786
hirsute,633
batters,598
oﬃcer,25
skates,616
excoriating,643
fake,6
wearied,519
afterlife,226
shelved,561
traced,793
shred,328
crow,415
docking,481
furnishings,570
hallway,279
suggest-,273
adopting,393
panicked,287
medicines,103
girlfriend,315
thitean,384
acquainted,808
crevice,863
redness,723
freedoms,548
students,459
remorseful,264
goldfish,95
face,998
logo,786
ingratitude,155
clustered,372
displace,182
disturbing,793
herald,368
author,307
restless,287
cargoes,357
farmer,358
spends,829
investment,676
ten,356
contrite,994
creditor,904
grievances,389
evicting,467
atheist,1
defile,109
craned,267
marble,570
bleed,417
gravestone,221
bigotries,754
difered,601
drinking,262
cuckolded,242
armor,827
sympathize,989
reclaim,548
overstayed,383
wires,47
clerks,358
ﬂesh,660
accosted,320
commented,848
battleships,0
rally,37
unstrapped,55
ration,914
seducing,842
disturb,533
patch,158
accompany,124
notebook-,791
surgeons,358
chords,901
vultures,57
touring,954
lieutenant,437
feral,6
promising,589
unraveled,171
checking,262
waist,775
agreed,204
toss,259
freaking,186
i'm,692
bandleader,360
tragedies,496
dematerialized,82
showering,71
sneaky,266
carcass,210
boulder,74
bankers,442
cents,572
ﬂooded,219
knew-,434
travails,112
outrank,89
matchstick,620
angled,393
eyebrow,113
exhibiting,9
life-,132
loathed,850
outfit,901
record,665
dumping,832
preserve,9
soulmates,882
hardens,443
canal,170
successful,1
incorrigible,879
notepads,631
surveying,458
sailboat,616
quandary,794
grape,456
deposit,59
remote,488
edit,406
genesis,124
improving,957
arguing,460
reconnected,590
unfaithful,137
kindhearted,405
recapitulated,983
glassy,266
clatter,737
derange,67
briefed,727
wheat,812
abundant,96
remain,56
racket,292
funds,738
culture,655
sponsoring,808
trucking,676
slung,303
rentals,650
surmise,828
cracking,688
referenced,965
unextraordinary,285
cause,56
specialties,655
squeezing,220
worthy,4
vice,26
detention,438
assimilated,447
eez,713
lonely,333
blots,75
complex,372
coworkers,101
zhaodi,88
webbing,763
retirement,929
whole,303
brimmed,566
forget,211
bloodied,466
eloped,63
dudou,109
credence,291
criticizing,848
unity,65
sheepish,518
sniffed,412
hole,415
waltzing,579
watercolours,576
guardedness,409
kiss,119
"head-""but",396
old,621
straying,131
ceo,306
slacked,476
warms,703
anomaly,993
sketched,66
care,330
hug,211
watch,211
placed,143
unplugged,926
enjoying,262
extrapolated,157
journeying,131
lag,592
securities,676
taller,319
fetches,985
dispersing,927
sturdiness,185
turned,816
nonhuman,526
blank,653
had,517
thorax,691
deliberating,715
drapes,485
dimensions,871
encyclopedia,110
exemplar,845
graveside,599
constructing,835
ofering,338
service,603
rationed,281
checkpoints,552
cinematographers,410
mysterious,1
skin,868
reactions,31
success,629
strict,548
side-,58
emancipated,983
way-,218
bested,742
reassurance,49
handcuffed,258
intransigent,840
shot,371
bandanna,465
dialects,127
inquiring,838
stoner,292
teats,120
offending,263
monologue,587
high,420
embraced,36
unrelated,808
appearing,124
tumbles,728
teacher,306
seiko,408
aptitude,207
hauls,821
pal,442
spit,208
sways,985
roped,363
laundry,287
invitations,793
prided,946
divorced,569
revolt,423
try,211
agitated,165
bearers,106
selects,755
chemists,410
renter,797
stitched,66
balding,433
cute,518
punts,834
spattered,347
transcriber,700
breezier,109
malaysia,968
workplaces,399
blaring,841
treated,808
trudge,444
reemerged,383
boogers,129
electric,47
shoes,422
speediness,398
broad,420
conquering,545
weakness,14
'd,846
suitor,63
pray,85
inspects,152
seeped,723
coterie,890
fussed,401
petticoat,528
proﬁts,172
skulking,942
split,881
sought,829
classics,84
shown,965
ﬁt,72
smartest,637
elevators,230
calf,829
reweaves,636
timing,14
uncrossed,55
stores,74
cheated,839
holster,442
troubles,663
outside,279
fates,313
twisted,839
mixture,757
singling,535
hoard,394
dot,533
apartments,892
drummer,360
curtail,392
work,846
entrepreneur,430
celebrations,278
bring,417
austere,181
happening,698
liberal,373
banks,184
honor,312
opting,584
crackers,471
closeted,849
launch,423
grandsons,299
voted,388
extolling,229
shames,866
discerned,229
receives,755
gestures,255
strayed,401
licked,816
prostrated,453
dolt,500
outwit,139
cold,48
accountants,103
ragdoll,386
turtleneck,465
consciences,399
devouring,361
webster,555
outdone,990
consolation,665
wobbling,908
aufed,181
easels,126
tilts,443
inaicted,828
reverberate,549
acquires,276
threatening,628
relit,320
forthright,202
aided,808
familiarizing,131
ushers,106
zhiji,88
fascination,522
promote,510
touchstone,882
motionless,958
retarded,995
polishing,270
proposals,552
bandages,422
scaffolds,889
readers,865
prosecuted,469
dark,958
heedless,685
headed,113
paranoias,399
ﬂour,660
diagnosed,9
exacted,189
management,676
wheel,117
sleeps,699
golden,312
heavier,520
corporation,103
exceed,243
repulsed,314
shifting,460
desk-,922
depoliticize,136
pinching,199
chaperoning,169
was,517
beckon,611
partied,727
said,824
startling,921
official,222
coordinate,372
unjustified,507
qin,271
lucky,158
guyed,98
relevant,542
traces,871
reinvested,996
bribe,59
surpassing,775
fretting,610
benevolence,477
prejudices,399
hope,85
bedraggled,802
working,460
testing,20
assent,59
ludicrous,416
grant,555
situation,521
withdrew,259
greater,504
g,364
muttering,220
payroll,738
mistakes-,91
consultations,516
lectured,204
land,395
prescribe,257
linked,548
stowed,849
tailored,793
exacerbated,643
grabs,698
vanity,993
counsels,424
created,747
softening,679
convince,56
temperature,398
benefited,469
school,925
ﬁshing,227
lounged,375
yong,17
shopgirl,620
pig-,273
notched,763
blotted,515
race,665
america,238
sitcom,954
complaisant,524
paint,456
rouse,548
buck,555
blades,557
esterhazy,550
goder,731
deceptions,91
sniffs,2
height,398
pampering,858
jingled,121
fuselages,162
nests,937
sleep,699
itching,186
distributed,372
midnights,959
glittering,117
lagged,346
congestion,698
dislike,682
fired,54
elements,192
ﬁghting,924
cordoned,346
foreﬁnger,756
equip,838
christ,85
cost,957
blanket,422
end,441
depths,14
transfer,914
masks,827
glows,959
legal,103
bases,552
occupations,504
massive,45
host,878
raided,113
effort,629
weigh,369
casing,436
linen,557
juxtaposing,478
somersaulted,260
associates,368
tickles,390
speculation,103
plaque,278
bogged,519
knowyou,338
boundless,882
disenchanted,708
oddities,757
hungry,241
suspending,584
removal,20
pressure,832
nails,557
let,345
openness,450
murmur,297
reprimand,941
portray,901
dinner,546
flaunted,139
affiliations,918
floundered,289
stifle,310
oﬀerings,25
framework,31
nibble,119
tranced,147
phoebe,334
chokes,821
irises,915
rewrote,658
ﬁtting,924
inﬂexible,526
inventive,840
vamped,466
scholarships,914
cab,158
fanpin,249
wrestling,282
blend,369
confirms,327
pain,49
linguist,358
imported,40
excesses,91
sunspotted,898
gangsters,439
americanized,65
breasts,593
copybook,613
removes,56
pockets-,498
farewell,881
deceiving,242
received,312
pulp,505
gliding,812
invincible,343
prime,369
liang,17
starve,109
swimsuit,414
bookish,202
binds,755
reinforcements,827
yearned,886
pulse,819
bouffants,100
muddah,711
defers,536
chosen,388
unhear,722
frustrates,139
sophistication,207
deport,648
lip,557
tramp,483
master,736
sentence-,273
figure,296
compliance,3
narrator,38
limits,663
inducting,467
freesia,644
daubed,66
fax,350
steeped,634
ambassador,26
deals,757
blonde,518
reloads,152
representing,103
deterioration,548
unbalancing,169
elbow,966
tits,593
got,45
isolation,226
leash,832
ghoya,384
solidarity,65
glorified,139
teems,147
confident,6
increases,957
plucking,111
visualize,487
dignify,974
stairwell,981
occurred,987
duplicated,320
unknowns,918
truth,330
dangling,559
totters,582
familiarising,131
agree,257
hooves,230
hearings,548
shone,793
transmitter,800
streetwise,599
groggy,690
judith,334
fervor,938
burial,423
attaches,758
jealousy,522
pierce,782
sums,594
reprimands,941
subject,239
thudded,612
pleasant,336
sponsor,878
busted,846
