char_key,author,book,m_idx,persona,char_id,best_name,gender,count,other_names
Song_of_the_Exile_2885,Kiana_Davenport,Song_of_the_Exile,19,3,2885,officers,they/them/their,10,
Song_of_the_Exile_2939,Kiana_Davenport,Song_of_the_Exile,19,1,2939,mother,she/her,32,
The_Far_Side_of_the_Sky_Adler_Family_1_358,Daniel_Kalla,The_Far_Side_of_the_Sky_Adler_Family_1,7,0,358,Lo - Shen,she/her,30,Lo - Shen|Ko Lo - Shen
Song_of_the_Exile_3053,Kiana_Davenport,Song_of_the_Exile,19,5,3053,the Allies,they/them/their,24,
Song_of_the_Exile_3114,Kiana_Davenport,Song_of_the_Exile,19,0,3114,sailors,they/them/their,17,
Song_of_the_Exile_3369,Kiana_Davenport,Song_of_the_Exile,19,1,3369,the old woman,she/her,53,
Song_of_the_Exile_3397,Kiana_Davenport,Song_of_the_Exile,19,1,3397,the Rickshaw Man,he/him/his,42,
Song_of_the_Exile_3430,Kiana_Davenport,Song_of_the_Exile,19,0,3430,a Rickshaw Man,he/him/his,14,
Song_of_the_Exile_3544,Kiana_Davenport,Song_of_the_Exile,19,3,3544,a Brit who 's sleeping with a woman at our embassy,she/her,16,
Song_of_the_Exile_3547,Kiana_Davenport,Song_of_the_Exile,19,0,3547,Character_3547,he/him/his,32,
The_Library_of_Legends_6649,Janie_Chang,The_Library_of_Legends,12,0,6649,the little girl,she/her,30,
Song_of_the_Exile_3795,Kiana_Davenport,Song_of_the_Exile,19,1,3795,a man who commits hara- kiri,he/him/his,16,
Song_of_the_Exile_3906,Kiana_Davenport,Song_of_the_Exile,19,6,3906,Jonah - boy,he/him/his,19,
Song_of_the_Exile_4018,Kiana_Davenport,Song_of_the_Exile,19,7,4018,Character_4018,they/them/their,17,
Song_of_the_Exile_4222,Kiana_Davenport,Song_of_the_Exile,19,0,4222,The colonel,he/him/his,14,
Song_of_the_Exile_4303,Kiana_Davenport,Song_of_the_Exile,19,2,4303,my mama,None,16,
The_Map_of_Lost_Memories_3964,Kim_Fay,The_Map_of_Lost_Memories,20,0,3964,the British consul,she/her,30,
Song_of_the_Exile_4352,Kiana_Davenport,Song_of_the_Exile,19,3,4352,this man,he/him/his,17,
Song_of_the_Exile_4407,Kiana_Davenport,Song_of_the_Exile,19,6,4407,Dear woman,she/her,24,
What_We_Were_Promised_4497,Lucy_Tan,What_We_Were_Promised,23,0,4497,Character_4497,she/her,30,
Song_of_the_Exile_4510,Kiana_Davenport,Song_of_the_Exile,19,6,4510,The father of your girls,she/her,16,
Song_of_the_Exile_4544,Kiana_Davenport,Song_of_the_Exile,19,0,4544,the chaplain,he/him/his,17,
Song_of_the_Exile_4639,Kiana_Davenport,Song_of_the_Exile,19,0,4639,One of their boys,he/him/his,44,
Song_of_the_Exile_4723,Kiana_Davenport,Song_of_the_Exile,19,7,4723,The young man who had once breathed music,he/him/his,15,
Song_of_the_Exile_474,Kiana_Davenport,Song_of_the_Exile,19,1,474,Sunny,she/her,651,Sunny|Sunny Sung|SUNNY|SUNNY SUNG
Song_of_the_Exile_476,Kiana_Davenport,Song_of_the_Exile,19,1,476,Kim,he/him/his,30,Kim|little Kim
Song_of_the_Exile_480,Kiana_Davenport,Song_of_the_Exile,19,0,480,Keo,he/him/his,2967,Keo|KEO|All Keo|Meahuna|KEO MEAHUNA
A_Loyal_Character_Dancer_290,Qiu_Xiaolong,A_Loyal_Character_Dancer,26,0,290,Lili,she/her,29,Lili|Lily McCall
Song_of_the_Exile_495,Kiana_Davenport,Song_of_the_Exile,19,0,495,Jonah,he/him/his,97,Jonah|Baby Jonah|brother Jonah|Jonah - boy|JONAH|BABY JONAH
Shanghai_1167,Joseph_Kanon,Shanghai,16,0,1167,Character_1167,she/her,29,
Song_of_the_Exile_497,Kiana_Davenport,Song_of_the_Exile,19,0,497,DeSoto,he/him/his,126,DeSoto|DESOTO|Desoto|brother DeSoto|Hug DeSoto
Shanghailanders_409,Juli_Min,Shanghailanders,17,0,409,his wife,she/her,29,
Song_of_the_Exile_514,Kiana_Davenport,Song_of_the_Exile,19,0,514,Krash,he/him/his,283,"Krash|Krash Kapakahi|KRASH|Osborn Kuahi Kapakahi|Krash Kapakahi , who had once saved his life , pulling him from a riptide|KRASH KAPAKAHI|Kapakahi|KAPAKAHI|Osborn Kuahi "" Krash "" Kapakahi"
Song_of_the_Exile_524,Kiana_Davenport,Song_of_the_Exile,19,3,524,Mama,she/her,109,Mama|Hawai'ian|Mama - Hawai'ian|mother Hawai'ian|A Hawai'ian|True native Hawai'ian
Song_of_the_Exile_5307,Kiana_Davenport,Song_of_the_Exile,19,1,5307,a poor old Chinese woman,she/her,14,
Song_of_the_Exile_535,Kiana_Davenport,Song_of_the_Exile,19,0,535,Dew,he/him/his,191,Dew|Dew Baptiste|DEW
Song_of_the_Exile_536,Kiana_Davenport,Song_of_the_Exile,19,0,536,Hawai'ians,they/them/their,34,"Hawai'ians|native Hawai'ians|husky Hawai'ians|big , husky Hawai'ians|ancient Hawai'ians|Native Hawai'ians|Some Hawai'ians"
Song_of_the_Exile_537,Kiana_Davenport,Song_of_the_Exile,19,0,537,Timoteo,he/him/his,49,Timoteo|TIMOTEO
Song_of_the_Exile_540,Kiana_Davenport,Song_of_the_Exile,19,1,540,RABAUL NEW BRITAIN,she/her,31,RABAUL NEW BRITAIN
Song_of_the_Exile_547,Kiana_Davenport,Song_of_the_Exile,19,5,547,Japs,they/them/their,24,Japs|the Japs|The Japs
Song_of_the_Exile_5548,Kiana_Davenport,Song_of_the_Exile,19,0,5548,Character_5548,she/her,29,
Song_of_the_Exile_5576,Kiana_Davenport,Song_of_the_Exile,19,1,5576,Character_5576,she/her,41,
Song_of_the_Exile_567,Kiana_Davenport,Song_of_the_Exile,19,4,567,Hula Man,he/him/his,94,Hula Man|Man|THE JADE MAN HAD
Song_of_the_Exile_5671,Kiana_Davenport,Song_of_the_Exile,19,3,5671,an old woman with a cane,she/her,15,
Song_of_the_Exile_5683,Kiana_Davenport,Song_of_the_Exile,19,3,5683,one wife,she/her,15,
Song_of_the_Exile_5731,Kiana_Davenport,Song_of_the_Exile,19,7,5731,Character_5731,he/him/his,25,
Song_of_the_Exile_575,Kiana_Davenport,Song_of_the_Exile,19,0,575,Neighbors,they/them/their,16,Neighbors
Song_of_the_Exile_5760,Kiana_Davenport,Song_of_the_Exile,19,2,5760,Character_5760,None,20,
Song_of_the_Exile_5792,Kiana_Davenport,Song_of_the_Exile,19,7,5792,Character_5792,None,17,
Song_of_the_Exile_595,Kiana_Davenport,Song_of_the_Exile,19,1,595,Papa,he/him/his,119,Papa|Uncle Papa
The_Shanghai_Factor_418,Charles_McCarry,The_Shanghai_Factor,5,0,418,My first Chinese girl,she/her,29,
Song_of_the_Exile_6022,Kiana_Davenport,Song_of_the_Exile,19,2,6022,"A few white women , Dutch and Australians",they/them/their,10,
Song_of_the_Exile_6043,Kiana_Davenport,Song_of_the_Exile,19,5,6043,Character_6043,they/them/their,17,
The_Song_of_the_Jade_Lily_395,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,395,Mama,she/her,29,Mama
Song_of_the_Exile_6138,Kiana_Davenport,Song_of_the_Exile,19,6,6138,those of us who were the least ugly and least scarred,they/them/their,12,
Song_of_the_Exile_6182,Kiana_Davenport,Song_of_the_Exile,19,6,6182,Character_6182,None,48,
What_We_Were_Promised_315,Lucy_Tan,What_We_Were_Promised,23,0,315,Luosuo,she/her,29,Luosuo
Song_of_the_Exile_6212,Kiana_Davenport,Song_of_the_Exile,19,2,6212,Character_6212,None,34,
Song_of_the_Exile_6267,Kiana_Davenport,Song_of_the_Exile,19,5,6267,Character_6267,they/them/their,14,
Song_of_the_Exile_627,Kiana_Davenport,Song_of_the_Exile,19,0,627,Oogh,he/him/his,101,Oogh|Hugh - pronounced Oogh|OOGH
Song_of_the_Exile_6305,Kiana_Davenport,Song_of_the_Exile,19,0,6305,The two men,they/them/their,14,
Song_of_the_Exile_633,Kiana_Davenport,Song_of_the_Exile,19,1,633,Matsuharu,he/him/his,44,Matsuharu|Lieutenant Matsuharu
Song_of_the_Exile_6382,Kiana_Davenport,Song_of_the_Exile,19,1,6382,your daughter,she/her,13,
Song_of_the_Exile_6392,Kiana_Davenport,Song_of_the_Exile,19,5,6392,a man with pride,he/him/his,26,
Song_of_the_Exile_642,Kiana_Davenport,Song_of_the_Exile,19,3,642,Seiko,she/her,61,Seiko|Yasunari Seiko|SEIKO
Song_of_the_Exile_6442,Kiana_Davenport,Song_of_the_Exile,19,7,6442,Character_6442,None,24,
Song_of_the_Exile_6460,Kiana_Davenport,Song_of_the_Exile,19,0,6460,her friends,they/them/their,37,
Song_of_the_Exile_6481,Kiana_Davenport,Song_of_the_Exile,19,7,6481,Character_6481,they/them/their,28,
Song_of_the_Exile_653,Kiana_Davenport,Song_of_the_Exile,19,0,653,Dew,he/him/his,18,Dew|Dew Baptiste-
Song_of_the_Exile_6675,Kiana_Davenport,Song_of_the_Exile,19,0,6675,Uncle,he/him/his,20,Uncle
Song_of_the_Exile_6676,Kiana_Davenport,Song_of_the_Exile,19,2,6676,Character_6676,they/them/their,24,
Song_of_the_Exile_680,Kiana_Davenport,Song_of_the_Exile,19,0,680,Tripe,he/him/his,17,Tripe
What_We_Were_Promised_3362,Lucy_Tan,What_We_Were_Promised,23,0,3362,Character_3362,she/her,29,
Song_of_the_Exile_6888,Kiana_Davenport,Song_of_the_Exile,19,2,6888,Character_6888,None,36,
Song_of_the_Exile_6928,Kiana_Davenport,Song_of_the_Exile,19,0,6928,Character_6928,he/him/his,21,
Song_of_the_Exile_697,Kiana_Davenport,Song_of_the_Exile,19,0,697,Brême,he/him/his,54,Brême|Etienne Brême|Etienne
Five_Star_Billionaire_5400,Tash_Aw,Five_Star_Billionaire,29,0,5400,"the kind of expensive , classy woman who strolled in to hotels and restaurants as if blown in by a warm breeze",she/her,28,
Song_of_the_Exile_724,Kiana_Davenport,Song_of_the_Exile,19,0,724,Endo,he/him/his,357,Endo|Matsuharu|Endo Matsuharu
Song_of_the_Exile_7358,Kiana_Davenport,Song_of_the_Exile,19,0,7358,The Chinese herb man,he/him/his,30,
Song_of_the_Exile_762,Kiana_Davenport,Song_of_the_Exile,19,7,762,Anahola,she/her,28,Anahola|little Anahola|Little Anahola|ANAHOLA
Song_of_the_Exile_7735,Kiana_Davenport,Song_of_the_Exile,19,6,7735,this girl,she/her,29,
Song_of_the_Exile_7737,Kiana_Davenport,Song_of_the_Exile,19,7,7737,girls,they/them/their,37,
Song_of_the_Exile_7740,Kiana_Davenport,Song_of_the_Exile,19,0,7740,a child,None,43,
Song_of_the_Exile_7741,Kiana_Davenport,Song_of_the_Exile,19,3,7741,your sweetheart,she/her,24,
Song_of_the_Exile_7755,Kiana_Davenport,Song_of_the_Exile,19,0,7755,the soldier,he/him/his,28,
Song_of_the_Exile_7771,Kiana_Davenport,Song_of_the_Exile,19,3,7771,everyone,they/them/their,21,
Song_of_the_Exile_7818,Kiana_Davenport,Song_of_the_Exile,19,0,7818,my father,he/him/his,23,
Song_of_the_Exile_7823,Kiana_Davenport,Song_of_the_Exile,19,5,7823,her daughter,she/her,37,
Song_of_the_Exile_7834,Kiana_Davenport,Song_of_the_Exile,19,3,7834,your father,he/him/his,41,
Song_of_the_Exile_7877,Kiana_Davenport,Song_of_the_Exile,19,6,7877,people,they/them/their,128,
Song_of_the_Exile_7878,Kiana_Davenport,Song_of_the_Exile,19,0,7878,the boy,he/him/his,31,
Song_of_the_Exile_7932,Kiana_Davenport,Song_of_the_Exile,19,6,7932,Record companies,they/them/their,16,
Song_of_the_Exile_828,Kiana_Davenport,Song_of_the_Exile,19,0,828,the German,he/him/his,25,the German|Mashing the German
Song_of_the_Exile_832,Kiana_Davenport,Song_of_the_Exile,19,0,832,Tokugawa,he/him/his,26,Tokugawa|Lieutenant Tokugawa|Lieutenant
Song_of_the_Exile_8419,Kiana_Davenport,Song_of_the_Exile,19,0,8419,The jade man,he/him/his,14,
Song_of_the_Exile_8429,Kiana_Davenport,Song_of_the_Exile,19,2,8429,these women,they/them/their,33,
Song_of_the_Exile_884,Kiana_Davenport,Song_of_the_Exile,19,5,884,Jai,he/him/his,26,Jai
Half_a_Lifelong_Romance_264,Eileen_Chang,Half_a_Lifelong_Romance,10,0,264,Amah Li,she/her,28,Amah Li|A sleepy - eyed Amah Li
Jack_of_Spies_1156,David_Downing,Jack_of_Spies,8,0,1156,the woman,she/her,28,
Shanghai_3000,Joseph_Kanon,Shanghai,16,0,3000,A lady,she/her,28,
Sour_Heart_0,Jenny_Zhang,Sour_Heart,15,4,0,Character_0,she/her,5508,
Sour_Heart_1032,Jenny_Zhang,Sour_Heart,15,7,1032,anyone,they/them/their,43,
Sour_Heart_1037,Jenny_Zhang,Sour_Heart,15,4,1037,Character_1037,None,11,
Sour_Heart_1038,Jenny_Zhang,Sour_Heart,15,7,1038,the boy,he/him/his,18,
Sour_Heart_1051,Jenny_Zhang,Sour_Heart,15,6,1051,my brother,he/him/his,438,
Sour_Heart_1053,Jenny_Zhang,Sour_Heart,15,0,1053,my cousin,he/him/his,24,
Sour_Heart_1109,Jenny_Zhang,Sour_Heart,15,3,1109,my sister,she/her,19,
Sour_Heart_1136,Jenny_Zhang,Sour_Heart,15,1,1136,your mother,she/her,79,
Sour_Heart_1142,Jenny_Zhang,Sour_Heart,15,7,1142,your brother,he/him/his,52,
Sour_Heart_1185,Jenny_Zhang,Sour_Heart,15,1,1185,your daddy,he/him/his,23,
Sour_Heart_1221,Jenny_Zhang,Sour_Heart,15,5,1221,our parents,they/them/their,23,
Sour_Heart_1259,Jenny_Zhang,Sour_Heart,15,5,1259,Character_1259,None,11,
Sour_Heart_1294,Jenny_Zhang,Sour_Heart,15,4,1294,Character_1294,None,42,
Sour_Heart_1310,Jenny_Zhang,Sour_Heart,15,4,1310,Character_1310,None,34,
Sour_Heart_1339,Jenny_Zhang,Sour_Heart,15,4,1339,Character_1339,None,18,
Shanghailanders_291,Juli_Min,Shanghailanders,17,0,291,Raven,she/her,28,Raven
Sour_Heart_1444,Jenny_Zhang,Sour_Heart,15,7,1444,Character_1444,None,8,
Sour_Heart_1560,Jenny_Zhang,Sour_Heart,15,3,1560,my uncle,he/him/his,356,
Sour_Heart_1584,Jenny_Zhang,Sour_Heart,15,3,1584,my grandmother,she/her,252,
Sour_Heart_1595,Jenny_Zhang,Sour_Heart,15,7,1595,Character_1595,None,13,
Sour_Heart_1610,Jenny_Zhang,Sour_Heart,15,3,1610,our father,he/him/his,20,
Sour_Heart_1642,Jenny_Zhang,Sour_Heart,15,3,1642,our mother,she/her,61,
Sour_Heart_1651,Jenny_Zhang,Sour_Heart,15,4,1651,Character_1651,she/her,22,
Sour_Heart_169,Jenny_Zhang,Sour_Heart,15,5,169,Mommy,she/her,87,Mommy
Sour_Heart_171,Jenny_Zhang,Sour_Heart,15,3,171,Mom,she/her,86,Mom
Sour_Heart_1718,Jenny_Zhang,Sour_Heart,15,3,1718,Character_1718,they/them/their,13,
Sour_Heart_175,Jenny_Zhang,Sour_Heart,15,3,175,Lisa,she/her,17,Lisa
Sour_Heart_176,Jenny_Zhang,Sour_Heart,15,7,176,Dad,she/her,36,Dad|miss Dad
Sour_Heart_181,Jenny_Zhang,Sour_Heart,15,7,181,Annie,she/her,70,Annie|little Annie
Sour_Heart_1828,Jenny_Zhang,Sour_Heart,15,1,1828,your uncle,he/him/his,40,
Sour_Heart_183,Jenny_Zhang,Sour_Heart,15,2,183,Lucy,he/him/his,74,Lucy|Lu Shiyu|Lucky
Sour_Heart_187,Jenny_Zhang,Sour_Heart,15,7,187,Christina,she/her,34,Christina|Chrissie|Pet Christina
Sour_Heart_1875,Jenny_Zhang,Sour_Heart,15,7,1875,Character_1875,None,11,
Sour_Heart_1877,Jenny_Zhang,Sour_Heart,15,7,1877,Character_1877,she/her,28,
Sour_Heart_189,Jenny_Zhang,Sour_Heart,15,3,189,Darling,she/her,35,Darling|ﬁnally Darling
Sour_Heart_199,Jenny_Zhang,Sour_Heart,15,3,199,Eddie,he/him/his,78,Eddie
Sour_Heart_200,Jenny_Zhang,Sour_Heart,15,0,200,Jason,he/him/his,101,Jason|Jason Lam
Sour_Heart_2004,Jenny_Zhang,Sour_Heart,15,5,2004,his friend,he/him/his,36,
Sour_Heart_2012,Jenny_Zhang,Sour_Heart,15,5,2012,Character_2012,None,13,
Sour_Heart_203,Jenny_Zhang,Sour_Heart,15,3,203,Mrs. Silver,she/her,13,Mrs. Silver
Sour_Heart_212,Jenny_Zhang,Sour_Heart,15,0,212,Sarah,she/her,28,Sarah|Sally
Sour_Heart_207,Jenny_Zhang,Sour_Heart,15,3,207,Francine,she/her,204,Francine
Sour_Heart_210,Jenny_Zhang,Sour_Heart,15,3,210,Frangie,she/her,109,Frangie
Sour_Heart_211,Jenny_Zhang,Sour_Heart,15,5,211,Fanpin,she/her,206,Fanpin|God|Dear God|God Fanpin
The_Map_of_Lost_Memories_453,Kim_Fay,The_Map_of_Lost_Memories,20,0,453,Lisette,she/her,28,Lisette|Beth Branco
Sour_Heart_2166,Jenny_Zhang,Sour_Heart,15,5,2166,my grandfather,he/him/his,24,
Sour_Heart_220,Jenny_Zhang,Sour_Heart,15,4,220,Fanpin,she/her,26,Fanpin|Fanpin Hsieh
Sour_Heart_237,Jenny_Zhang,Sour_Heart,15,5,237,Teacher Liu,she/her,53,Teacher Liu|Liu
Sour_Heart_238,Jenny_Zhang,Sour_Heart,15,3,238,Twitch,he/him/his,37,Twitch
Sour_Heart_2380,Jenny_Zhang,Sour_Heart,15,7,2380,Character_2380,None,18,
Sour_Heart_2391,Jenny_Zhang,Sour_Heart,15,7,2391,Character_2391,None,36,
Sour_Heart_2405,Jenny_Zhang,Sour_Heart,15,7,2405,Character_2405,None,37,
Sour_Heart_243,Jenny_Zhang,Sour_Heart,15,0,243,Sammy,he/him/his,118,Sammy
Sour_Heart_244,Jenny_Zhang,Sour_Heart,15,7,244,Daddy,they/them/their,37,Daddy
Sour_Heart_251,Jenny_Zhang,Sour_Heart,15,3,251,Chen shu shu,he/him/his,65,Chen shu shu
Sour_Heart_259,Jenny_Zhang,Sour_Heart,15,5,259,Chunguang,he/him/his,23,Chunguang|Uncle Chunguang
Sour_Heart_2623,Jenny_Zhang,Sour_Heart,15,2,2623,Character_2623,he/him/his,48,
Sour_Heart_2697,Jenny_Zhang,Sour_Heart,15,2,2697,Character_2697,they/them/their,10,
Sour_Heart_2715,Jenny_Zhang,Sour_Heart,15,5,2715,Character_2715,None,15,
Sour_Heart_278,Jenny_Zhang,Sour_Heart,15,5,278,Teresa,she/her,23,Teresa|Teresa Teng
Sour_Heart_2790,Jenny_Zhang,Sour_Heart,15,0,2790,a friend from school,he/him/his,20,
Sour_Heart_2830,Jenny_Zhang,Sour_Heart,15,6,2830,Character_2830,he/him/his,14,
The_Map_of_Lost_Memories_873,Kim_Fay,The_Map_of_Lost_Memories,20,0,873,Character_873,she/her,28,
Sour_Heart_2909,Jenny_Zhang,Sour_Heart,15,7,2909,Character_2909,he/him/his,33,
Sour_Heart_2920,Jenny_Zhang,Sour_Heart,15,5,2920,Character_2920,None,30,
Sour_Heart_3024,Jenny_Zhang,Sour_Heart,15,1,3024,a kid brother who grabbed my leg,he/him/his,24,
Sour_Heart_306,Jenny_Zhang,Sour_Heart,15,3,306,Grandma,she/her,78,Grandma
Sour_Heart_3178,Jenny_Zhang,Sour_Heart,15,7,3178,Character_3178,she/her,17,
Sour_Heart_3179,Jenny_Zhang,Sour_Heart,15,5,3179,Character_3179,he/him/his,19,
The_Risk_Agent_3045,Ridley_Pearson,The_Risk_Agent,27,0,3045,Character_3045,she/her,28,
Sour_Heart_3283,Jenny_Zhang,Sour_Heart,15,7,3283,Character_3283,None,13,
Sour_Heart_3323,Jenny_Zhang,Sour_Heart,15,5,3323,Your great - grandfather,he/him/his,18,
Sour_Heart_3385,Jenny_Zhang,Sour_Heart,15,7,3385,Character_3385,None,25,
Sour_Heart_3499,Jenny_Zhang,Sour_Heart,15,7,3499,Character_3499,None,4,
Sour_Heart_3536,Jenny_Zhang,Sour_Heart,15,7,3536,Character_3536,None,28,
The_Song_of_the_Jade_Lily_466,Kirsty_Manning,The_Song_of_the_Jade_Lily,21,0,466,Lu,she/her,28,Lu|Lucian Freud
Sour_Heart_359,Jenny_Zhang,Sour_Heart,15,5,359,nainai,she/her,44,nainai|Nainai
Sour_Heart_361,Jenny_Zhang,Sour_Heart,15,3,361,Allen,he/him/his,44,Allen
Sour_Heart_3624,Jenny_Zhang,Sour_Heart,15,7,3624,Character_3624,they/them/their,28,
Sour_Heart_372,Jenny_Zhang,Sour_Heart,15,3,372,Emily,she/her,62,Emily|Emmy
Sour_Heart_388,Jenny_Zhang,Sour_Heart,15,6,388,my parents,they/them/their,233,
Sour_Heart_3915,Jenny_Zhang,Sour_Heart,15,3,3915,Character_3915,None,16,
Sour_Heart_397,Jenny_Zhang,Sour_Heart,15,5,397,Character_397,they/them/their,43,
A_Case_of_Two_Cities_677,Qiu_Xiaolong,A_Case_of_Two_Cities,26,0,677,the waitress,she/her,27,
Sour_Heart_4013,Jenny_Zhang,Sour_Heart,15,4,4013,Character_4013,None,44,
Sour_Heart_4057,Jenny_Zhang,Sour_Heart,15,7,4057,Character_4057,None,13,
Sour_Heart_407,Jenny_Zhang,Sour_Heart,15,5,407,someone,they/them/their,64,
Sour_Heart_408,Jenny_Zhang,Sour_Heart,15,3,408,my mom,she/her,408,
Sour_Heart_412,Jenny_Zhang,Sour_Heart,15,3,412,my father,he/him/his,559,
Sour_Heart_413,Jenny_Zhang,Sour_Heart,15,6,413,my family,they/them/their,34,
Sour_Heart_4185,Jenny_Zhang,Sour_Heart,15,3,4185,our grandmother,she/her,26,
Sour_Heart_419,Jenny_Zhang,Sour_Heart,15,5,419,everyone,they/them/their,120,
Sour_Heart_4228,Jenny_Zhang,Sour_Heart,15,4,4228,Character_4228,None,11,
Sour_Heart_4306,Jenny_Zhang,Sour_Heart,15,7,4306,Character_4306,they/them/their,10,
Sour_Heart_4309,Jenny_Zhang,Sour_Heart,15,1,4309,Character_4309,she/her,15,
Sour_Heart_4411,Jenny_Zhang,Sour_Heart,15,7,4411,Character_4411,None,15,
Sour_Heart_453,Jenny_Zhang,Sour_Heart,15,5,453,your mommy,she/her,20,
Sour_Heart_456,Jenny_Zhang,Sour_Heart,15,3,456,my mother,she/her,944,
Sour_Heart_463,Jenny_Zhang,Sour_Heart,15,1,463,no one,they/them/their,67,
Sour_Heart_4716,Jenny_Zhang,Sour_Heart,15,4,4716,our grandfather,he/him/his,31,
Sour_Heart_4799,Jenny_Zhang,Sour_Heart,15,3,4799,Character_4799,she/her,17,
Sour_Heart_4813,Jenny_Zhang,Sour_Heart,15,2,4813,Character_4813,she/her,13,
Sour_Heart_4829,Jenny_Zhang,Sour_Heart,15,4,4829,Character_4829,None,26,
Sour_Heart_5021,Jenny_Zhang,Sour_Heart,15,2,5021,Character_5021,None,22,
Sour_Heart_5058,Jenny_Zhang,Sour_Heart,15,5,5058,my third aunt,she/her,14,
Sour_Heart_5115,Jenny_Zhang,Sour_Heart,15,3,5115,my dad,he/him/his,132,
Sour_Heart_5182,Jenny_Zhang,Sour_Heart,15,7,5182,kids,they/them/their,19,
Sour_Heart_5192,Jenny_Zhang,Sour_Heart,15,6,5192,your father,he/him/his,68,
Sour_Heart_5231,Jenny_Zhang,Sour_Heart,15,7,5231,a child,she/her,24,
Sour_Heart_545,Jenny_Zhang,Sour_Heart,15,5,545,her mother,she/her,48,
Sour_Heart_5501,Jenny_Zhang,Sour_Heart,15,5,5501,your grandmother,she/her,36,
Sour_Heart_551,Jenny_Zhang,Sour_Heart,15,7,551,Character_551,None,14,
Sour_Heart_5529,Jenny_Zhang,Sour_Heart,15,3,5529,your mom,she/her,32,
Sour_Heart_582,Jenny_Zhang,Sour_Heart,15,5,582,his wife,she/her,29,
Sour_Heart_6066,Jenny_Zhang,Sour_Heart,15,6,6066,the girl,she/her,10,
Sour_Heart_610,Jenny_Zhang,Sour_Heart,15,7,610,people,they/them/their,58,
Sour_Heart_626,Jenny_Zhang,Sour_Heart,15,5,626,Character_626,they/them/their,32,
Sour_Heart_711,Jenny_Zhang,Sour_Heart,15,4,711,These people,they/them/their,16,
Sour_Heart_758,Jenny_Zhang,Sour_Heart,15,5,758,my lovely wife,None,17,
Sour_Heart_778,Jenny_Zhang,Sour_Heart,15,2,778,Character_778,they/them/their,30,
Sour_Heart_798,Jenny_Zhang,Sour_Heart,15,4,798,Character_798,they/them/their,17,
Sour_Heart_809,Jenny_Zhang,Sour_Heart,15,6,809,Character_809,None,27,
Sour_Heart_829,Jenny_Zhang,Sour_Heart,15,5,829,Character_829,None,35,
Sour_Heart_909,Jenny_Zhang,Sour_Heart,15,4,909,her children,they/them/their,19,
Sour_Heart_967,Jenny_Zhang,Sour_Heart,15,4,967,Character_967,None,28,
The_Binding_Chair_0,Kathryn_Harrison,The_Binding_Chair,18,7,0,Character_0,she/her,1082,
The_Binding_Chair_1010,Kathryn_Harrison,The_Binding_Chair,18,3,1010,my aunt,she/her,17,
The_Binding_Chair_1037,Kathryn_Harrison,The_Binding_Chair,18,5,1037,The two of them,they/them/their,34,
The_Binding_Chair_1129,Kathryn_Harrison,The_Binding_Chair,18,6,1129,the silk dealer,he/him/his,29,
A_Loyal_Character_Dancer_315,Qiu_Xiaolong,A_Loyal_Character_Dancer,26,0,315,Shou,she/her,27,Shou|Merry Widow Shou
The_Binding_Chair_1298,Kathryn_Harrison,The_Binding_Chair,18,0,1298,a child,he/him/his,47,
The_Binding_Chair_1402,Kathryn_Harrison,The_Binding_Chair,18,5,1402,everyone,they/them/their,25,
The_Binding_Chair_1404,Kathryn_Harrison,The_Binding_Chair,18,3,1404,all of them,they/them/their,27,
The_Binding_Chair_1409,Kathryn_Harrison,The_Binding_Chair,18,5,1409,anyone,None,19,
The_Binding_Chair_1518,Kathryn_Harrison,The_Binding_Chair,18,6,1518,the woman from Paris,she/her,29,
The_Binding_Chair_1666,Kathryn_Harrison,The_Binding_Chair,18,0,1666,The partner,None,12,
The_Binding_Chair_1727,Kathryn_Harrison,The_Binding_Chair,18,0,1727,the Emperor of Hell,he/him/his,14,
